cent,A4
-8.79999999999984,0.34000000000000014
-8.69999999999984,0.34000000000000014
-8.599999999999838,0.34000000000000014
-8.499999999999837,0.3300000000000001
-8.399999999999835,0.3300000000000001
-8.299999999999834,0.3300000000000001
-8.199999999999832,0.3300000000000001
-8.099999999999831,0.3300000000000001
-7.9999999999998295,0.3200000000000001
-7.899999999999828,0.3200000000000001
-7.799999999999827,0.3200000000000001
-7.699999999999825,0.3200000000000001
-7.599999999999824,0.3200000000000001
-7.499999999999822,0.3100000000000001
-7.399999999999821,0.3100000000000001
-7.2999999999998195,0.3100000000000001
-7.199999999999818,0.3100000000000001
-7.099999999999817,0.3100000000000001
-6.999999999999815,0.3000000000000001
-6.899999999999814,0.3000000000000001
-6.799999999999812,0.3000000000000001
-6.699999999999811,0.3000000000000001
-6.59999999999981,0.3000000000000001
-6.499999999999808,0.2900000000000001
-6.399999999999807,0.2900000000000001
-6.299999999999805,0.2900000000000001
-6.199999999999804,0.2900000000000001
-6.0999999999998025,0.2800000000000001
-5.999999999999801,0.2800000000000001
-5.8999999999998,0.2800000000000001
-5.799999999999798,0.2800000000000001
-5.699999999999797,0.2700000000000001
-5.599999999999795,0.2700000000000001
-5.499999999999794,0.2700000000000001
-5.3999999999997925,0.2700000000000001
-5.299999999999791,0.26000000000000006
-5.19999999999979,0.26000000000000006
-5.099999999999788,0.26000000000000006
-4.999999999999787,0.26000000000000006
-4.899999999999785,0.25000000000000006
-4.799999999999784,0.25000000000000006
-4.699999999999783,0.25000000000000006
-4.599999999999781,0.25000000000000006
-4.49999999999978,0.24000000000000007
-4.399999999999778,0.24000000000000007
-4.299999999999777,0.24000000000000007
-4.1999999999997755,0.24000000000000007
-4.099999999999774,0.23000000000000007
-3.9999999999997726,0.23000000000000007
-3.899999999999771,0.23000000000000007
-3.79999999999977,0.22000000000000006
-3.6999999999997684,0.22000000000000006
-3.599999999999767,0.22000000000000006
-3.4999999999997655,0.22000000000000006
-3.399999999999764,0.21000000000000005
-3.2999999999997627,0.21000000000000005
-3.1999999999997613,0.21000000000000005
-3.09999999999976,0.20000000000000004
-2.9999999999997584,0.20000000000000004
-2.899999999999757,0.20000000000000004
-2.7999999999997556,0.19000000000000003
-2.699999999999754,0.19000000000000003
-2.5999999999997527,0.19000000000000003
-2.4999999999997513,0.18000000000000002
-2.39999999999975,0.18000000000000002
-2.2999999999997485,0.17
-2.199999999999747,0.17
-2.0999999999997456,0.17
-1.9999999999997442,0.16
-1.8999999999997428,0.16
-1.7999999999997414,0.15
-1.69999999999974,0.15
-1.5999999999997385,0.15
-1.499999999999737,0.13999999999999999
-1.3999999999997357,0.13999999999999999
-1.2999999999997343,0.12999999999999998
-1.1999999999997328,0.12999999999999998
-1.0999999999997314,0.11999999999999998
-0.99999999999973,0.11999999999999998
-0.8999999999997286,0.10999999999999999
-0.7999999999997272,0.09999999999999999
-0.6999999999997257,0.09999999999999999
-0.5999999999997243,0.09
-0.4999999999997229,0.08
-0.39999999999972147,0.07
-0.29999999999972005,0.060000000000000005
-0.19999999999971863,0.05
-0.0999999999997172,0.04
2.8421709430404007e-13,0.0
0.10000000000028564,0.03
0.20000000000028706,0.04
0.3000000000002885,0.05
0.4000000000002899,0.05
0.5000000000002913,0.060000000000000005
0.6000000000002927,0.060000000000000005
0.7000000000002942,0.07
0.8000000000002956,0.07
0.900000000000297,0.08
1.0000000000002984,0.08
1.1000000000002998,0.09
1.2000000000003013,0.09
1.3000000000003027,0.09
1.4000000000003041,0.09999999999999999
1.5000000000003055,0.09999999999999999
1.600000000000307,0.10999999999999999
1.7000000000003084,0.10999999999999999
1.8000000000003098,0.10999999999999999
1.9000000000003112,0.10999999999999999
2.0000000000003126,0.11999999999999998
2.100000000000314,0.11999999999999998
2.2000000000003155,0.11999999999999998
2.300000000000317,0.12999999999999998
2.4000000000003183,0.12999999999999998
2.5000000000003197,0.12999999999999998
2.600000000000321,0.12999999999999998
2.7000000000003226,0.13999999999999999
2.800000000000324,0.13999999999999999
2.9000000000003254,0.13999999999999999
3.000000000000327,0.13999999999999999
3.1000000000003283,0.15
3.2000000000003297,0.15
3.300000000000331,0.15
3.4000000000003325,0.15
3.500000000000334,0.16
3.6000000000003354,0.16
3.700000000000337,0.16
3.800000000000338,0.16
3.9000000000003396,0.16
4.000000000000341,0.17
4.1000000000003425,0.17
4.200000000000344,0.17
4.300000000000345,0.17
4.400000000000347,0.17
4.500000000000348,0.18000000000000002
4.60000000000035,0.18000000000000002
4.700000000000351,0.18000000000000002
4.800000000000352,0.18000000000000002
4.900000000000354,0.18000000000000002
5.000000000000355,0.19000000000000003
5.100000000000357,0.19000000000000003
5.200000000000358,0.19000000000000003
5.3000000000003595,0.19000000000000003
5.400000000000361,0.19000000000000003
5.500000000000362,0.20000000000000004
5.600000000000364,0.20000000000000004
5.700000000000365,0.20000000000000004
5.800000000000367,0.20000000000000004
5.900000000000368,0.20000000000000004
6.0000000000003695,0.20000000000000004
6.100000000000371,0.21000000000000005
6.200000000000372,0.21000000000000005
6.300000000000374,0.21000000000000005
6.400000000000375,0.21000000000000005
6.500000000000377,0.21000000000000005
6.600000000000378,0.21000000000000005
6.700000000000379,0.22000000000000006
6.800000000000381,0.22000000000000006
6.900000000000382,0.22000000000000006
7.000000000000384,0.22000000000000006
7.100000000000385,0.22000000000000006
7.2000000000003865,0.22000000000000006
7.300000000000388,0.23000000000000007
7.400000000000389,0.23000000000000007
7.500000000000391,0.23000000000000007
7.600000000000392,0.23000000000000007
7.700000000000394,0.23000000000000007
7.800000000000395,0.23000000000000007
7.9000000000003965,0.23000000000000007
8.000000000000398,0.24000000000000007
8.1000000000004,0.24000000000000007
8.2000000000004,0.24000000000000007
8.300000000000402,0.24000000000000007
8.400000000000404,0.24000000000000007
8.500000000000405,0.24000000000000007
8.600000000000406,0.24000000000000007
8.700000000000408,0.25000000000000006
8.80000000000041,0.25000000000000006
8.90000000000041,0.25000000000000006
9.000000000000412,0.25000000000000006
9.100000000000414,0.25000000000000006
9.200000000000415,0.25000000000000006
9.300000000000416,0.25000000000000006
9.400000000000418,0.26000000000000006
9.50000000000042,0.26000000000000006
9.60000000000042,0.26000000000000006
9.700000000000422,0.26000000000000006
9.800000000000423,0.26000000000000006
9.900000000000425,0.26000000000000006
10.000000000000426,0.26000000000000006
10.100000000000428,0.26000000000000006
10.20000000000043,0.2700000000000001
10.30000000000043,0.2700000000000001
10.400000000000432,0.2700000000000001
10.500000000000433,0.2700000000000001
10.600000000000435,0.2700000000000001
10.700000000000436,0.2700000000000001
10.800000000000438,0.2700000000000001
10.90000000000044,0.2800000000000001
11.00000000000044,0.2800000000000001
11.100000000000442,0.2800000000000001
11.200000000000443,0.2800000000000001
11.300000000000445,0.2800000000000001
11.400000000000446,0.2800000000000001
11.500000000000448,0.2800000000000001
11.600000000000449,0.2800000000000001
11.70000000000045,0.2900000000000001
11.800000000000452,0.2900000000000001
11.900000000000453,0.2900000000000001
12.000000000000455,0.2900000000000001
12.100000000000456,0.2900000000000001
12.200000000000458,0.2900000000000001
12.300000000000459,0.2900000000000001
12.40000000000046,0.2900000000000001
12.500000000000462,0.2900000000000001
12.600000000000463,0.3000000000000001
12.700000000000465,0.3000000000000001
12.800000000000466,0.3000000000000001
12.900000000000468,0.3000000000000001
13.000000000000469,0.3000000000000001
13.10000000000047,0.3000000000000001
13.200000000000472,0.3000000000000001
13.300000000000473,0.3000000000000001
13.400000000000475,0.3100000000000001
13.500000000000476,0.3100000000000001
13.600000000000477,0.3100000000000001
13.700000000000479,0.3100000000000001
13.80000000000048,0.3100000000000001
13.900000000000482,0.3100000000000001
14.000000000000483,0.3100000000000001
14.100000000000485,0.3100000000000001
14.200000000000486,0.3100000000000001
14.300000000000487,0.3200000000000001
14.400000000000489,0.3200000000000001
14.50000000000049,0.3200000000000001
14.600000000000492,0.3200000000000001
14.700000000000493,0.3200000000000001
14.800000000000495,0.3200000000000001
14.900000000000496,0.3200000000000001
15.000000000000497,0.3200000000000001
15.100000000000499,0.3200000000000001
15.2000000000005,0.3300000000000001
15.300000000000502,0.3300000000000001
15.400000000000503,0.3300000000000001
15.500000000000504,0.3300000000000001
15.600000000000506,0.3300000000000001
15.700000000000507,0.3300000000000001
15.800000000000509,0.3300000000000001
15.90000000000051,0.3300000000000001
16.00000000000051,0.3300000000000001
16.100000000000513,0.3300000000000001
16.200000000000514,0.34000000000000014
16.300000000000516,0.34000000000000014
16.400000000000517,0.34000000000000014
16.50000000000052,0.34000000000000014
16.60000000000052,0.34000000000000014
16.70000000000052,0.34000000000000014
16.800000000000523,0.34000000000000014
16.900000000000524,0.34000000000000014
17.000000000000526,0.34000000000000014
17.100000000000527,0.35000000000000014
17.20000000000053,0.35000000000000014
17.30000000000053,0.35000000000000014
17.40000000000053,0.35000000000000014
17.500000000000533,0.35000000000000014
17.600000000000534,0.35000000000000014
17.700000000000536,0.35000000000000014
17.800000000000537,0.35000000000000014
17.90000000000054,0.35000000000000014
18.00000000000054,0.35000000000000014
18.10000000000054,0.36000000000000015
18.200000000000543,0.36000000000000015
18.300000000000544,0.36000000000000015
18.400000000000546,0.36000000000000015
18.500000000000547,0.36000000000000015
18.60000000000055,0.36000000000000015
18.70000000000055,0.36000000000000015
18.80000000000055,0.36000000000000015
18.900000000000553,0.36000000000000015
19.000000000000554,0.36000000000000015
19.100000000000556,0.36000000000000015
19.200000000000557,0.37000000000000016
19.30000000000056,0.37000000000000016
19.40000000000056,0.37000000000000016
19.50000000000056,0.37000000000000016
19.600000000000563,0.37000000000000016
19.700000000000564,0.37000000000000016
19.800000000000566,0.37000000000000016
19.900000000000567,0.37000000000000016
20.00000000000057,0.37000000000000016
